date,open,high,low,close,adjusted_close,volume
2022-04-06,28.6,29.25,28.55,29.0,15.32,4630400
2022-04-05,29.1,29.5,28.75,28.75,15.19,2532700
2022-04-04,29.9,29.9,29.0,29.1,15.37,5171400
2022-04-01,28.1,29.45,28.0,29.45,15.56,7510400
2022-03-31,28.65,28.7,28.15,28.35,14.98,2562900
2022-03-30,27.7,28.4,27.6,28.3,14.95,5840700
2022-03-29,27.45,27.7,27.25,27.55,14.55,1820800
2022-03-28,27.7,28.2,27.3,27.4,14.47,3373300
2022-03-25,28.1,28.2,27.95,27.95,14.76,2374000
2022-03-24,28.0,28.3,27.8,28.1,14.84,2563200
2022-03-23,28.4,28.5,28.0,28.0,14.79,2676600
2022-03-22,28.45,28.5,28.15,28.3,14.95,3100400
2022-03-21,27.6,28.3,27.6,28.3,14.95,3361200
2022-03-18,27.85,28.15,27.6,27.6,14.58,2331600
2022-03-17,27.45,27.8,27.25,27.5,14.53,3335700
2022-03-16,27.4,27.4,27.0,27.15,14.34,3690400
2022-03-15,27.15,27.45,27.1,27.2,14.37,2024200
2022-03-14,27.25,27.35,26.95,27.1,14.32,2358200
2022-03-11,26.95,27.4,26.9,27.3,14.42,2941600
2022-03-10,27.55,27.55,26.95,26.95,14.24,4006000
2022-03-09,27.3,27.5,27.0,27.0,14.26,4310900
2022-03-08,27.4,27.6,27.3,27.35,14.45,4817700
2022-03-07,27.7,27.7,27.15,27.4,14.47,6996500
2022-03-04,28.5,28.5,28.0,28.0,14.79,3674300
2022-03-03,27.7,28.25,27.3,28.25,14.92,4099800
2022-03-02,28.25,28.4,27.3,27.35,14.45,11479300
2022-03-01,28.8,28.9,28.35,28.55,15.08,6802600
2022-02-28,29.3,29.35,28.65,28.8,15.21,4814300
2022-02-25,29.2,29.55,29.1,29.25,15.45,4047700
2022-02-24,29.5,29.55,28.0,28.8,15.21,14817600
2022-02-23,29.6,29.9,29.5,29.65,15.66,4830000
2022-02-22,29.15,29.65,28.95,29.55,15.61,4648000
2022-02-21,29.3,29.65,28.85,29.6,15.64,6166700
2022-02-18,29.4,29.6,29.2,29.5,15.58,3744200
2022-02-17,29.4,29.75,29.2,29.75,15.72,3130000
2022-02-16,29.8,29.85,29.1,29.25,15.45,4300300
2022-02-15,29.2,29.7,28.85,29.5,15.58,5535200
2022-02-14,30.5,30.8,29.2,29.2,15.42,15851700
2022-02-11,31.4,31.65,31.1,31.2,16.48,4089300
2022-02-10,31.3,31.65,30.95,31.5,16.64,5831800
2022-02-09,31.7,32.5,31.5,31.6,16.69,7762300
2022-02-08,31.15,31.8,30.9,31.4,16.59,5773600
2022-02-07,31.4,31.9,31.1,31.1,16.43,5636100
2022-01-28,30.9,31.3,30.75,30.9,16.32,4433000
2022-01-27,30.7,31.5,30.5,30.8,16.27,4975900
2022-01-26,30.4,31.5,30.1,30.7,16.22,8119600
2022-01-25,29.0,30.05,28.95,30.05,15.87,4307300
2022-01-24,29.2,29.8,28.7,29.0,15.32,4631300
2022-01-21,29.0,30.0,28.8,29.2,15.42,3996600
2022-01-20,28.7,29.3,28.4,29.1,15.37,2442200
2022-01-19,29.55,29.8,28.7,28.75,15.19,2704200
2022-01-18,29.25,29.9,28.5,29.55,15.61,4770700
2022-01-17,30.8,31.5,29.0,29.0,15.32,7549400
2022-01-14,30.3,31.0,30.2,30.6,16.16,2685100
2022-01-13,31.3,32.5,30.8,30.8,16.27,10388600
2022-01-12,29.2,31.2,29.0,30.95,16.35,5575800
2022-01-11,29.5,30.0,29.0,29.3,15.48,4728700
2022-01-10,30.1,30.6,29.6,29.6,15.64,5767800
2022-01-07,30.5,30.85,30.25,30.3,16.01,4097600
2022-01-06,30.1,31.05,29.95,30.5,16.11,6758800
2022-01-05,31.0,31.25,30.5,30.5,16.11,6545900
2022-01-04,31.15,31.75,31.0,31.1,16.43,6809800
2021-12-31,30.6,31.9,30.2,30.85,16.3,7209800
2021-12-30,30.6,31.15,30.4,30.6,16.16,3794800
2021-12-29,30.5,31.4,30.5,30.6,16.16,6732400
2021-12-28,28.8,30.75,28.65,30.5,16.11,8552300
2021-12-27,29.35,29.55,28.7,28.75,15.19,4551200
2021-12-24,27.45,28.7,27.2,28.7,15.16,3390900
2021-12-23,28.0,28.35,26.6,26.85,14.18,7168600
2021-12-22,29.7,29.7,27.8,27.9,14.74,10243600
2021-12-21,29.6,29.8,29.3,29.4,15.53,3182800
2021-12-20,29.5,30.0,29.1,29.6,15.64,4979300
2021-12-17,29.9,30.2,29.4,29.5,15.58,5496100
2021-12-16,30.4,30.5,29.5,29.7,15.69,3467900
2021-12-15,29.5,30.85,29.25,30.05,15.87,4567700
2021-12-14,30.0,30.5,29.6,29.6,15.64,4900600
2021-12-13,30.7,31.05,30.0,30.05,15.87,6201300
2021-12-10,30.6,31.4,30.55,30.7,16.22,4162000
2021-12-09,29.8,30.9,29.8,30.75,16.24,3420900
2021-12-08,30.2,31.2,29.65,30.3,16.01,6574700
2021-12-07,29.4,30.45,29.05,30.0,15.85,4231300
2021-12-06,30.8,31.2,28.85,29.1,15.37,9007300
2021-12-03,31.9,32.25,31.0,31.0,16.38,9937000
2021-12-02,32.4,32.5,31.5,31.5,16.64,6081500
2021-12-01,30.6,32.0,30.55,32.0,16.9,6340200
2021-11-30,32.3,32.3,30.5,30.5,16.11,8085900
2021-11-29,31.0,32.45,30.4,31.5,16.64,11772200
2021-11-26,32.8,33.2,31.35,31.35,16.56,7905600
2021-11-25,33.4,33.5,32.5,32.5,17.17,8648900
2021-11-24,31.9,33.95,31.85,33.5,17.7,11827300
2021-11-23,32.3,32.3,31.4,31.8,16.8,5900600
2021-11-22,30.8,32.3,30.8,32.3,17.06,13191900
2021-11-19,28.65,30.2,28.6,30.2,15.95,20848700
2021-11-18,27.9,29.0,27.9,28.25,14.92,7022000
2021-11-17,28.0,28.0,27.4,27.8,14.69,4405400
2021-11-16,28.95,29.2,27.9,27.9,14.74,6752700
2021-11-15,28.4,29.45,28.2,28.85,15.24,8997600
2021-11-12,27.7,28.15,27.45,28.0,14.79,4222900
2021-11-11,28.0,28.1,27.2,27.7,14.63,5559400
2021-11-10,27.8,28.3,27.75,28.0,14.79,4761000
2021-11-09,27.2,27.9,27.2,27.7,14.63,7774000
2021-11-08,26.8,27.2,26.45,27.0,14.26,5282700
2021-11-05,27.05,27.1,26.5,26.7,14.1,3229100
2021-11-04,27.35,27.4,26.95,27.05,14.29,5169100
2021-11-03,25.65,27.35,25.6,27.2,14.37,12652600
